card_id,local_id,card_name,set_name,set_id,category,rarity,hp,types,stage,description,illustrator,image_url,image_filename,variants,attacks,weaknesses,retreat_cost,boosters,legal,source,updated
A1-039,039,Growlithe,Genetic Apex,A1,Pokemon,One Diamond,70,Fire,Basic,It has a brave and trustworthy nature. It fearlessly stands up to bigger and stronger foes.,Mizue,https://assets.tcgdex.net/en/tcgp/A1/039,A1_039.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless"", ""Colorless""], ""name"": ""Bite"", ""damage"": ""20""}]","[{""type"": ""Water"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A1-pikachu"", ""name"": ""Pikachu""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-040,040,Arcanine,Genetic Apex,A1,Pokemon,Three Diamond,150,Fire,Stage1,An ancient picture scroll shows that people were captivated by its movement as it ran through prairies.,kodama,https://assets.tcgdex.net/en/tcgp/A1/040,A1_040.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire"", ""Fire"", ""Colorless""], ""name"": ""Heat Tackle"", ""effect"": ""This Pok\u00e9mon also does 20 damage to itself."", ""damage"": ""100""}]","[{""type"": ""Water"", ""value"": ""+20""}]",2,"[{""id"": ""boo_A1-pikachu"", ""name"": ""Pikachu""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-041,041,Arcanine ex,Genetic Apex,A1,Pokemon,Four Diamond,150,Fire,Stage1,,PLANETA Saito,https://assets.tcgdex.net/en/tcgp/A1/041,A1_041.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire"", ""Fire"", ""Colorless""], ""name"": ""Inferno Onrush"", ""effect"": ""This Pok\u00e9mon also does 20 damage to itself."", ""damage"": ""120""}]","[{""type"": ""Water"", ""value"": ""+20""}]",2,"[{""id"": ""boo_A1-pikachu"", ""name"": ""Pikachu""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-042,042,Ponyta,Genetic Apex,A1,Pokemon,One Diamond,60,Fire,Basic,"It can't run properly when it's newly born. As it races around with others of its kind, its legs grow stronger.",Uta,https://assets.tcgdex.net/en/tcgp/A1/042,A1_042.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire""], ""name"": ""Flare"", ""damage"": ""20""}]","[{""type"": ""Water"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A1-mewtwo"", ""name"": ""Mewtwo""}, {""id"": ""boo_A1-charizard"", ""name"": ""Charizard""}, {""id"": ""boo_A1-pikachu"", ""name"": ""Pikachu""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-043,043,Rapidash,Genetic Apex,A1,Pokemon,Two Diamond,100,Fire,Stage1,"This Pokémon can be seen galloping through fields at speeds of up to 150 mph, its fiery mane fluttering in the wind.",Misa Tsutsui,https://assets.tcgdex.net/en/tcgp/A1/043,A1_043.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire""], ""name"": ""Fire Mane"", ""damage"": ""40""}]","[{""type"": ""Water"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A1-mewtwo"", ""name"": ""Mewtwo""}, {""id"": ""boo_A1-charizard"", ""name"": ""Charizard""}, {""id"": ""boo_A1-pikachu"", ""name"": ""Pikachu""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-044,044,Magmar,Genetic Apex,A1,Pokemon,One Diamond,80,Fire,Basic,Magmar dispatches its prey with fire. But it regrets this habit once it realizes that it has burned its intended prey to a charred crisp.,Ryuta Fuse,https://assets.tcgdex.net/en/tcgp/A1/044,A1_044.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire"", ""Fire""], ""name"": ""Magma Punch"", ""damage"": ""50""}]","[{""type"": ""Water"", ""value"": ""+20""}]",2,"[{""id"": ""boo_A1-charizard"", ""name"": ""Charizard""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-045,045,Flareon,Genetic Apex,A1,Pokemon,Three Diamond,120,Fire,Stage1,"Inhaled air is carried to its flame sac, heated, and exhaled as fire that reaches over 3,000 degrees Fahrenheit.",sui,https://assets.tcgdex.net/en/tcgp/A1/045,A1_045.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire"", ""Colorless"", ""Colorless""], ""name"": ""Flamethrower"", ""effect"": ""Discard 1 {R} Energy from this Pok\u00e9mon."", ""damage"": ""110""}]","[{""type"": ""Water"", ""value"": ""+20""}]",2,"[{""id"": ""boo_A1-charizard"", ""name"": ""Charizard""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-046,046,Moltres,Genetic Apex,A1,Pokemon,Three Diamond,100,Fire,Basic,"It's one of the legendary bird Pokémon. When Moltres flaps its flaming wings, they glimmer with a dazzling red glow.",Hitoshi Ariga,https://assets.tcgdex.net/en/tcgp/A1/046,A1_046.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire"", ""Colorless"", ""Colorless""], ""name"": ""Sky Attack"", ""effect"": ""Flip a coin. If tails, this attack does nothing."", ""damage"": ""130""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A1-charizard"", ""name"": ""Charizard""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-047,047,Moltres ex,Genetic Apex,A1,Pokemon,Four Diamond,140,Fire,Basic,,PLANETA Tsuji,https://assets.tcgdex.net/en/tcgp/A1/047,A1_047.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire""], ""name"": ""Inferno Dance"", ""effect"": ""Flip 3 coins. Take an amount of {R} Energy from your Energy Zone equal to the number of heads and attach it to your Benched {R} Pok\u00e9mon in any way you like.""}, {""cost"": [""Fire"", ""Colorless"", ""Colorless""], ""name"": ""Heat Blast"", ""damage"": ""70""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",2,"[{""id"": ""boo_A1-charizard"", ""name"": ""Charizard""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-048,048,Heatmor,Genetic Apex,A1,Pokemon,One Diamond,80,Fire,Basic,"There's a hole in its tail that allows it to draw in the air it needs to keep its fire burning. If the hole gets blocked, this Pokémon will fall ill.",Suwama Chiaki,https://assets.tcgdex.net/en/tcgp/A1/048,A1_048.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire""], ""name"": ""Combustion"", ""damage"": ""30""}]","[{""type"": ""Water"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A1-mewtwo"", ""name"": ""Mewtwo""}, {""id"": ""boo_A1-charizard"", ""name"": ""Charizard""}, {""id"": ""boo_A1-pikachu"", ""name"": ""Pikachu""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-049,049,Salandit,Genetic Apex,A1,Pokemon,One Diamond,60,Fire,Basic,"It taunts its prey and lures them into narrow, rocky areas where it then sprays them with toxic gas to make them dizzy and take them down.",Kyoko Umemoto,https://assets.tcgdex.net/en/tcgp/A1/049,A1_049.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire""], ""name"": ""Scratch"", ""damage"": ""20""}]","[{""type"": ""Water"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A1-mewtwo"", ""name"": ""Mewtwo""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-050,050,Salazzle,Genetic Apex,A1,Pokemon,One Diamond,90,Fire,Basic,"Salazzle makes its opponents light-headed with poisonous gas, then captivates them with alluring movements to turn them into loyal servants.",hatachu,https://assets.tcgdex.net/en/tcgp/A1/050,A1_050.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire"", ""Colorless""], ""name"": ""Fire Claws"", ""damage"": ""60""}]","[{""type"": ""Water"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A1-mewtwo"", ""name"": ""Mewtwo""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-051,051,Sizzlipede,Genetic Apex,A1,Pokemon,One Diamond,60,Fire,Basic,It stores flammable gas in its body and uses it to generate heat. The yellow sections on its belly get particularly hot.,Teeziro,https://assets.tcgdex.net/en/tcgp/A1/051,A1_051.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless""], ""name"": ""Gnaw"", ""damage"": ""10""}]","[{""type"": ""Water"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A1-mewtwo"", ""name"": ""Mewtwo""}, {""id"": ""boo_A1-charizard"", ""name"": ""Charizard""}, {""id"": ""boo_A1-pikachu"", ""name"": ""Pikachu""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-052,052,Centiskorch,Genetic Apex,A1,Pokemon,Two Diamond,130,Fire,Stage1,"When it heats up, its body temperature reaches about 1,500 degrees Fahrenheit. It lashes its body like a whip and launches itself at enemies.",GOSSAN,https://assets.tcgdex.net/en/tcgp/A1/052,A1_052.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire"", ""Colorless"", ""Colorless"", ""Colorless""], ""name"": ""Fire Blast"", ""effect"": ""Discard a {R} Energy from this Pok\u00e9mon."", ""damage"": ""130""}]",[],3,"[{""id"": ""boo_A1-mewtwo"", ""name"": ""Mewtwo""}, {""id"": ""boo_A1-charizard"", ""name"": ""Charizard""}, {""id"": ""boo_A1-pikachu"", ""name"": ""Pikachu""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-053,053,Squirtle,Genetic Apex,A1,Pokemon,One Diamond,60,Water,Basic,"When it retracts its long neck into its shell, it squirts out water with vigorous force.",Mizue,https://assets.tcgdex.net/en/tcgp/A1/053,A1_053.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water""], ""name"": ""Water Gun"", ""damage"": ""20""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A1-pikachu"", ""name"": ""Pikachu""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-054,054,Wartortle,Genetic Apex,A1,Pokemon,Two Diamond,80,Water,Stage1,"It is recognized as a symbol of longevity. If its shell has algae on it, that Wartortle is very old.",Nelnal,https://assets.tcgdex.net/en/tcgp/A1/054,A1_054.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water"", ""Colorless""], ""name"": ""Wave Splash"", ""damage"": ""40""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A1-pikachu"", ""name"": ""Pikachu""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-055,055,Blastoise,Genetic Apex,A1,Pokemon,Three Diamond,150,Water,Stage2,"It crushes its foe under its heavy body to cause fainting. In a pinch, it will withdraw inside its shell.",Nurikabe,https://assets.tcgdex.net/en/tcgp/A1/055,A1_055.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water"", ""Colorless""], ""name"": ""Hydro Pump"", ""effect"": ""If this Pok\u00e9mon has at least 2 extra {W} Energy attached, this attack does 60 more damage."", ""damage"": ""80+""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",3,"[{""id"": ""boo_A1-pikachu"", ""name"": ""Pikachu""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-056,056,Blastoise ex,Genetic Apex,A1,Pokemon,Four Diamond,180,Water,Stage2,,PLANETA Tsuji,https://assets.tcgdex.net/en/tcgp/A1/056,A1_056.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water"", ""Colorless""], ""name"": ""Surf"", ""damage"": ""40""}, {""cost"": [""Water"", ""Water"", ""Colorless""], ""name"": ""Hydro Bazooka"", ""effect"": ""If this Pok\u00e9mon has at least 2 extra {W} Energy attached, this attack does 60 more damage."", ""damage"": ""100+""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",3,"[{""id"": ""boo_A1-pikachu"", ""name"": ""Pikachu""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-057,057,Psyduck,Genetic Apex,A1,Pokemon,One Diamond,60,Water,Basic,"It is constantly wracked by a headache. When the headache turns intense, it begins using mysterious powers.",Shibuzoh.,https://assets.tcgdex.net/en/tcgp/A1/057,A1_057.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless""], ""name"": ""Headache"", ""effect"": ""Your opponent can't use any Supporter cards from their hand during their next turn."", ""damage"": ""10""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A1-mewtwo"", ""name"": ""Mewtwo""}, {""id"": ""boo_A1-charizard"", ""name"": ""Charizard""}, {""id"": ""boo_A1-pikachu"", ""name"": ""Pikachu""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-058,058,Golduck,Genetic Apex,A1,Pokemon,Two Diamond,90,Water,Stage1,"When it swims at full speed using its long, webbed limbs, its forehead somehow begins to glow.",Naoki Saito,https://assets.tcgdex.net/en/tcgp/A1/058,A1_058.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water"", ""Water""], ""name"": ""Aqua Edge"", ""damage"": ""70""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A1-mewtwo"", ""name"": ""Mewtwo""}, {""id"": ""boo_A1-charizard"", ""name"": ""Charizard""}, {""id"": ""boo_A1-pikachu"", ""name"": ""Pikachu""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-059,059,Poliwag,Genetic Apex,A1,Pokemon,One Diamond,60,Water,Basic,"For Poliwag, swimming is easier than walking. The swirl pattern on its belly is actually part of the Pokémon's innards showing through the skin.",Shibuzoh.,https://assets.tcgdex.net/en/tcgp/A1/059,A1_059.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless""], ""name"": ""Razor Fin"", ""damage"": ""10""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A1-charizard"", ""name"": ""Charizard""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-060,060,Poliwhirl,Genetic Apex,A1,Pokemon,Two Diamond,90,Water,Stage1,Staring at the swirl on its belly causes drowsiness. This trait of Poliwhirl's has been used in place of lullabies to get children to go to sleep.,Yuka Morii,https://assets.tcgdex.net/en/tcgp/A1/060,A1_060.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless"", ""Colorless""], ""name"": ""Knuckle Punch"", ""damage"": ""40""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",2,"[{""id"": ""boo_A1-charizard"", ""name"": ""Charizard""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-061,061,Poliwrath,Genetic Apex,A1,Pokemon,Three Diamond,150,Water,Stage2,"Its body is solid muscle. When swimming through cold seas, Poliwrath uses its impressive arms to smash through drift ice and plow forward.",Akira Komayama,https://assets.tcgdex.net/en/tcgp/A1/061,A1_061.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water"", ""Colorless"", ""Colorless""], ""name"": ""Mega Punch"", ""damage"": ""80""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",2,"[{""id"": ""boo_A1-charizard"", ""name"": ""Charizard""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-062,062,Tentacool,Genetic Apex,A1,Pokemon,One Diamond,60,Water,Basic,Tentacool is not a particularly strong swimmer. It drifts across the surface of shallow seas as it searches for prey.,Shinya Komatsu,https://assets.tcgdex.net/en/tcgp/A1/062,A1_062.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water""], ""name"": ""Gentle Slap"", ""damage"": ""20""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A1-mewtwo"", ""name"": ""Mewtwo""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-063,063,Tentacruel,Genetic Apex,A1,Pokemon,Two Diamond,110,Water,Stage1,"When the red orbs on Tentacruel's head glow brightly, watch out. The Pokémon is about to fire off a burst of ultrasonic waves.",kodama,https://assets.tcgdex.net/en/tcgp/A1/063,A1_063.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water"", ""Colorless""], ""name"": ""Poison Tentacles"", ""effect"": ""Your opponent's Active Pok\u00e9mon is now Poisoned."", ""damage"": ""50""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",2,"[{""id"": ""boo_A1-mewtwo"", ""name"": ""Mewtwo""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-064,064,Seel,Genetic Apex,A1,Pokemon,One Diamond,80,Water,Basic,"Thanks to its thick fat, cold seas don't bother it at all, but it gets tired pretty easily in warm waters.",Masako Yamashita,https://assets.tcgdex.net/en/tcgp/A1/064,A1_064.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless"", ""Colorless""], ""name"": ""Headbutt"", ""damage"": ""30""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",2,"[{""id"": ""boo_A1-pikachu"", ""name"": ""Pikachu""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-065,065,Dewgong,Genetic Apex,A1,Pokemon,Two Diamond,120,Water,Stage1,It sunbathes on the beach after meals. The rise in its body temperature helps its digestion.,Kanako Eo,https://assets.tcgdex.net/en/tcgp/A1/065,A1_065.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water"", ""Water"", ""Water""], ""name"": ""Surf"", ""damage"": ""90""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",3,"[{""id"": ""boo_A1-pikachu"", ""name"": ""Pikachu""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-066,066,Shellder,Genetic Apex,A1,Pokemon,One Diamond,60,Water,Basic,"It is encased in a shell that is harder than diamond. Inside, however, it is surprisingly tender.",Sumiyoshi Kizuki,https://assets.tcgdex.net/en/tcgp/A1/066,A1_066.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water""], ""name"": ""Tongue Slap"", ""damage"": ""20""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A1-mewtwo"", ""name"": ""Mewtwo""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A1-067,067,Cloyster,Genetic Apex,A1,Pokemon,Two Diamond,120,Water,Stage1,"Cloyster that live in seas with harsh tidal currents grow large, sharp spikes on their shells.",Saya Tsuruta,https://assets.tcgdex.net/en/tcgp/A1/067,A1_067.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water"", ""Water"", ""Colorless""], ""name"": ""Surf"", ""damage"": ""70""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",3,"[{""id"": ""boo_A1-mewtwo"", ""name"": ""Mewtwo""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
